he was as _ as the other , and as resolute .	he	ambitious	resolute
the explanation of this odd pleonasm being , I suppose , that here the whole mass of rock , generally decked with grass or shrubs , is as _ as any single stone .	mass	bare	stone
This is as _ as the Amendolea near Reggio .	This	bad	Amendolea
The scenery in this valley is as _ as any in the Sila .	scenery	romantic	any
the brigands are extirpated , to the intense relief of the country people , who were entirely at their mercy , and whose boast it is that their district is now as _ as the streets of Naples .	district	safe	streets
The native apples are as _ as breadfruit .	apples	large	breadfruit
Sometimes the hauberk reached as _ as the neck only , but more generally it was continued so as to form a coif , leaving only the face of the knight exposed to view .	hauberk	high	neck
and though the earliest examples are as _ as the kite .	examples	tall	kite
Occasionally the constables have a command of two hundred men , and sometimes it sinks as _ as fifty .	it	low	fifty
It may be as _ as money , as you say , but I think I 'd rather see the cold cash .	It	good	money
We 're four to one and even if he 's stronger than any one of us he 's not as _ as all four of us put together .	he	strong	four
Why , it 's one of those things that 's about as _ as paper .	things	light	paper
One course is as _ as another , if you 're not losing distance .	course	good	another
They are as _ as lions .	They	brave	lions
It was a great cause that had to be pleaded , and the occasion and the city and the man , were as _ as the cause .	occasion	great	cause
Writs of Assistance were as _ as the mummies of Egypt .	Writs	dead	mummies
But this gleam of reason was as _ as others that had preceded , and with Bowen we willingly draw a veil over the sad record of this most terrible misfortune of our hero .	gleam	transient	others
Her answer was as _ as my inquiry .	answer	prompt	inquiry
She was as _ as a mouse , and her words seemed to me stupendous in their wisdom .	She	quiet	mouse
One of them was that he had changed by some process as _ as Flora .	he	effective	Flora
A success was as _ as a good dinner .	success	prosaic	dinner
they remain as _ as oil and water .	they	distinct	oil
My head is twice as _ as yours , They therefore needs must fit .	head	big	yours
His face now was as _ as granite .	face	hard	granite
and he goes around as _ as life .	he	big	life
and , she divined , his love if ever given would be as _ as hoops of steel .	given	lasting	hoops
hand , had left a black and blue spot as _ as a hen .	hand	large	hen
I have put my foot in it , and this low fellow has the upper hand of me as _ as the world .	fellow	sure	world
In a very short space of time the ground about the roots of the tree was as _ as the back of his hand , but nothing was to be seen of the money .	ground	bare	back
s face grew as _ as a sheet .	face	white	sheet
They were as _ as so many sticks of wood .	They	motionless	sticks
s eyes bung out as _ as your fist when he hears of it .	eyes	big	fist
comer was as _ as an old shoe , and as ready to talk to me as I was to talk to him .	comer	common	shoe
Sure enough , the face , now as _ as the big puffs of hair above it , came into view as two men lifted the owner , a big , stately woman , to the sidewalk .	face	white	puffs
See , I 'm as _ as an ox .	I	strong	ox
said Polly , quite as _ as Candace herself .	Polly	happy	Candace
And because he had been a soldier , because he was as _ as able , and as industrious as orderly , he received recognition at the hands of that portion of the public which finds litigation necessary .	he	modest	orderly
its value will be enhanced , but cotton , hemp , and silk will be as _ as weeds or as gossamer webs .	cotton	valueless	webs
Allan was as _ as most persons .	Allan	courageous	persons
This box is just as _ as that one , .	box	comfortable	one
And when they had passed , the tent began to belch forth men who walked with heads and shoulders a little bent , talking together under their breaths of this man who dared defy the Committee to its face , and whose daring was as _ as the breeze that still pulled at the flapping corner of the cloth sign over the door of his place .	daring	impotent	breeze
Her voice was as _ as her eyes , and winsome as her wistful little smile .	voice	soft	smile
But she was as _ as beauty usually is , and he knew that also .	she	capricious	beauty
Instead , Dade coaxed him down from the tree and onto Surry , swearing solemnly that the horse was quite as _ as the limb to which Bill showed a disposition to cling .	horse	safe	limb
To me , one 's as _ as the other , with maybe first choice on death .	one	bad	other
Give me a month to school him , and this yellow horse will be mighty near as _ as your white one .	horse	good	one
but this dream of immortality is as _ as the human race .	dream	old	race
You will find him in this Poem as _ as in others , to many of which , the dull apprehensions of former times gave but slender allowance , from malitious custom more than reason .	You	active	others
to that issue , Your spoon shall be as _ as mine Sir .	spoon	deep	Sir
He was as _ as the snow outside and his teeth were chattering from something else besides the cold .	He	white	snow
The storm had passed away , and outside it was as _ as crystal .	it	clear	crystal
said Dave kindly , and stepping closer he shook a hand that was almost as _ as ice .	hand	cold	ice
They sold as _ as eighteen a day , and .	They	high	eighteen
All around them it was as _ as a tomb .	it	silent	tomb
CHAPTER XXIV THE BURGOMASTER OF MASOLGA Granbury Lapham had had practically no experience with horses and in the present trying emergency he was as _ as an infant .	he	helpless	infant
My room is as _ as a barn .	room	cold	barn
but he soon remarked that ideas in Germany are as _ as gold nuggets in Eldorado , and that those writers whom he had taken for intellectual princes , were in reality only common school .	ideas	plentiful	nuggets
Such showers of fine ashes fell for miles around , that the sky was as _ as midnight .	sky	dark	midnight
ribbon to be as _ as that of a chisel , and we can realize the formidable apparatus with which the mouth is armed .	ribbon	sharp	that
On every side ignorant niggers is as _ as flies .	niggers	thick	flies
This seems as _ as the water of Tay .	This	clear	water
N The date of this measure is as _ as its source .	date	uncertain	source
matches are as _ as tapers .	matches	good	tapers
Workin ' it is just as _ as rollin ' off a log , .	it	easy	rollin
across will be as _ as open an ' shut , .	across	easy	open
and through this we went into a narrow passage in the rock that in a moment turned and so brought us into a room that was nearly as _ as the oratory that we had just left , and that , as we presently found , actually communicated with the oratory by means of two narrow slits high up in the wall .	room	large	oratory
